site_id,reading_date,PM_25,location,address
KC1,28/08/2020 00:00,3.2,North Ken,"North Ken,London, United Kingdom"
KC1,29/08/2020 00:00,3.7,North Ken,"North Ken,London, United Kingdom"
KC1,30/08/2020 00:00,5.2,North Ken,"North Ken,London, United Kingdom"
KC1,31/08/2020 00:00,5.4,North Ken,"North Ken,London, United Kingdom"
KC1,01/09/2020 00:00,8.9,North Ken,"North Ken,London, United Kingdom"
KC1,02/09/2020 00:00,6.4,North Ken,"North Ken,London, United Kingdom"
KC1,03/09/2020 00:00,4.6,North Ken,"North Ken,London, United Kingdom"
KC1,04/09/2020 00:00,5.6,North Ken,"North Ken,London, United Kingdom"
KC1,05/09/2020 00:00,5.7,North Ken,"North Ken,London, United Kingdom"
KC1,06/09/2020 00:00,5.7,North Ken,"North Ken,London, United Kingdom"
KC1,07/09/2020 00:00,5.7,North Ken,"North Ken,London, United Kingdom"
KC1,08/09/2020 00:00,3.3,North Ken,"North Ken,London, United Kingdom"
KC1,09/09/2020 00:00,4.6,North Ken,"North Ken,London, United Kingdom"
KC1,10/09/2020 00:00,6.0,North Ken,"North Ken,London, United Kingdom"
KC1,11/09/2020 00:00,7.1,North Ken,"North Ken,London, United Kingdom"
KC1,12/09/2020 00:00,4.6,North Ken,"North Ken,London, United Kingdom"
KC1,13/09/2020 00:00,5.0,North Ken,"North Ken,London, United Kingdom"
KC1,14/09/2020 00:00,10.0,North Ken,"North Ken,London, United Kingdom"
KC1,15/09/2020 00:00,23.8,North Ken,"North Ken,London, United Kingdom"
KC1,16/09/2020 00:00,14.3,North Ken,"North Ken,London, United Kingdom"
KC1,17/09/2020 00:00,6.4,North Ken,"North Ken,London, United Kingdom"
KC1,18/09/2020 00:00,5.2,North Ken,"North Ken,London, United Kingdom"
KC1,19/09/2020 00:00,6.2,North Ken,"North Ken,London, United Kingdom"
KC1,20/09/2020 00:00,7.2,North Ken,"North Ken,London, United Kingdom"
KC1,21/09/2020 00:00,11.1,North Ken,"North Ken,London, United Kingdom"
KC1,22/09/2020 00:00,12.3,North Ken,"North Ken,London, United Kingdom"
KC1,23/09/2020 00:00,5.3,North Ken,"North Ken,London, United Kingdom"
KC1,24/09/2020 00:00,2.6,North Ken,"North Ken,London, United Kingdom"
KC1,25/09/2020 00:00,3.9,North Ken,"North Ken,London, United Kingdom"
KC1,26/09/2020 00:00,3.7,North Ken,"North Ken,London, United Kingdom"
KC1,27/09/2020 00:00,5.1,North Ken,"North Ken,London, United Kingdom"
KC1,28/09/2020 00:00,6.6,North Ken,"North Ken,London, United Kingdom"
KC1,29/09/2020 00:00,7.9,North Ken,"North Ken,London, United Kingdom"
KC1,30/09/2020 00:00,6.0,North Ken,"North Ken,London, United Kingdom"
KC1,01/10/2020 00:00,3.9,North Ken,"North Ken,London, United Kingdom"
KC1,02/10/2020 00:00,4.3,North Ken,"North Ken,London, United Kingdom"
KC1,03/10/2020 00:00,4.8,North Ken,"North Ken,London, United Kingdom"
KC1,04/10/2020 00:00,1.7,North Ken,"North Ken,London, United Kingdom"
KC1,05/10/2020 00:00,4.7,North Ken,"North Ken,London, United Kingdom"
KC1,06/10/2020 00:00,3.2,North Ken,"North Ken,London, United Kingdom"
KC1,07/10/2020 00:00,4.1,North Ken,"North Ken,London, United Kingdom"
KC1,08/10/2020 00:00,3.8,North Ken,"North Ken,London, United Kingdom"
KC1,09/10/2020 00:00,5.2,North Ken,"North Ken,London, United Kingdom"
KC1,10/10/2020 00:00,3.5,North Ken,"North Ken,London, United Kingdom"
KC1,11/10/2020 00:00,4.0,North Ken,"North Ken,London, United Kingdom"
KC1,12/10/2020 00:00,5.9,North Ken,"North Ken,London, United Kingdom"
KC1,13/10/2020 00:00,5.1,North Ken,"North Ken,London, United Kingdom"
KC1,14/10/2020 00:00,5.7,North Ken,"North Ken,London, United Kingdom"
KC1,15/10/2020 00:00,3.9,North Ken,"North Ken,London, United Kingdom"
KC1,16/10/2020 00:00,5.1,North Ken,"North Ken,London, United Kingdom"
KC1,17/10/2020 00:00,5.8,North Ken,"North Ken,London, United Kingdom"
KC1,18/10/2020 00:00,11.6,North Ken,"North Ken,London, United Kingdom"
KC1,19/10/2020 00:00,10.4,North Ken,"North Ken,London, United Kingdom"
KC1,20/10/2020 00:00,9.2,North Ken,"North Ken,London, United Kingdom"
KC1,21/10/2020 00:00,4.7,North Ken,"North Ken,London, United Kingdom"
KC1,22/10/2020 00:00,4.7,North Ken,"North Ken,London, United Kingdom"
KC1,23/10/2020 00:00,4.7,North Ken,"North Ken,London, United Kingdom"
KC1,24/10/2020 00:00,3.8,North Ken,"North Ken,London, United Kingdom"
KC1,25/10/2020 00:00,3.1,North Ken,"North Ken,London, United Kingdom"
KC1,26/10/2020 00:00,5.2,North Ken,"North Ken,London, United Kingdom"
KC1,27/10/2020 00:00,5.0,North Ken,"North Ken,London, United Kingdom"
KC1,28/10/2020 00:00,5.6,North Ken,"North Ken,London, United Kingdom"
KC1,29/10/2020 00:00,5.4,North Ken,"North Ken,London, United Kingdom"
KC1,30/10/2020 00:00,3.6,North Ken,"North Ken,London, United Kingdom"
KC1,31/10/2020 00:00,6.1,North Ken,"North Ken,London, United Kingdom"
KC1,01/11/2020 00:00,6.2,North Ken,"North Ken,London, United Kingdom"
KC1,02/11/2020 00:00,4.2,North Ken,"North Ken,London, United Kingdom"
KC1,03/11/2020 00:00,5.0,North Ken,"North Ken,London, United Kingdom"
KC1,04/11/2020 00:00,11.5,North Ken,"North Ken,London, United Kingdom"
KC1,05/11/2020 00:00,34.9,North Ken,"North Ken,London, United Kingdom"
KC1,06/11/2020 00:00,42.1,North Ken,"North Ken,London, United Kingdom"
KC1,07/11/2020 00:00,25.1,North Ken,"North Ken,London, United Kingdom"
KC1,08/11/2020 00:00,31.7,North Ken,"North Ken,London, United Kingdom"
KC1,09/11/2020 00:00,10.8,North Ken,"North Ken,London, United Kingdom"
KC1,10/11/2020 00:00,7.7,North Ken,"North Ken,London, United Kingdom"
KC1,11/11/2020 00:00,5.8,North Ken,"North Ken,London, United Kingdom"
KC1,12/11/2020 00:00,5.0,North Ken,"North Ken,London, United Kingdom"
KC1,13/11/2020 00:00,5.7,North Ken,"North Ken,London, United Kingdom"
KC1,14/11/2020 00:00,7.3,North Ken,"North Ken,London, United Kingdom"
KC1,15/11/2020 00:00,4.1,North Ken,"North Ken,London, United Kingdom"
KC1,16/11/2020 00:00,4.8,North Ken,"North Ken,London, United Kingdom"
KC1,17/11/2020 00:00,5.0,North Ken,"North Ken,London, United Kingdom"
KC1,18/11/2020 00:00,6.3,North Ken,"North Ken,London, United Kingdom"
KC1,19/11/2020 00:00,4.9,North Ken,"North Ken,London, United Kingdom"
KC1,20/11/2020 00:00,6.7,North Ken,"North Ken,London, United Kingdom"
KC1,21/11/2020 00:00,4.1,North Ken,"North Ken,London, United Kingdom"
KC1,22/11/2020 00:00,5.8,North Ken,"North Ken,London, United Kingdom"
KC1,23/11/2020 00:00,11.6,North Ken,"North Ken,London, United Kingdom"
KC1,24/11/2020 00:00,5.9,North Ken,"North Ken,London, United Kingdom"
KC1,25/11/2020 00:00,10.7,North Ken,"North Ken,London, United Kingdom"
KC1,26/11/2020 00:00,11.4,North Ken,"North Ken,London, United Kingdom"
KC1,27/11/2020 00:00,21.7,North Ken,"North Ken,London, United Kingdom"
KC1,28/11/2020 00:00,34.8,North Ken,"North Ken,London, United Kingdom"
KC1,29/11/2020 00:00,26.2,North Ken,"North Ken,London, United Kingdom"
KC1,30/11/2020 00:00,12.1,North Ken,"North Ken,London, United Kingdom"
KC1,01/12/2020 00:00,5.5,North Ken,"North Ken,London, United Kingdom"
KC1,02/12/2020 00:00,12.7,North Ken,"North Ken,London, United Kingdom"
KC1,03/12/2020 00:00,5.5,North Ken,"North Ken,London, United Kingdom"
KC1,04/12/2020 00:00,6.6,North Ken,"North Ken,London, United Kingdom"
KC1,05/12/2020 00:00,6.0,North Ken,"North Ken,London, United Kingdom"
KC1,06/12/2020 00:00,11.3,North Ken,"North Ken,London, United Kingdom"
KC1,07/12/2020 00:00,14.1,North Ken,"North Ken,London, United Kingdom"
KC1,08/12/2020 00:00,15.8,North Ken,"North Ken,London, United Kingdom"
KC1,09/12/2020 00:00,8.7,North Ken,"North Ken,London, United Kingdom"
KC1,10/12/2020 00:00,9.6,North Ken,"North Ken,London, United Kingdom"
KC1,11/12/2020 00:00,7.8,North Ken,"North Ken,London, United Kingdom"
KC1,12/12/2020 00:00,8.7,North Ken,"North Ken,London, United Kingdom"
KC1,13/12/2020 00:00,4.7,North Ken,"North Ken,London, United Kingdom"
KC1,14/12/2020 00:00,5.9,North Ken,"North Ken,London, United Kingdom"
KC1,15/12/2020 00:00,5.5,North Ken,"North Ken,London, United Kingdom"
KC1,16/12/2020 00:00,5.2,North Ken,"North Ken,London, United Kingdom"
KC1,17/12/2020 00:00,5.1,North Ken,"North Ken,London, United Kingdom"
KC1,18/12/2020 00:00,4.4,North Ken,"North Ken,London, United Kingdom"
KC1,19/12/2020 00:00,6.0,North Ken,"North Ken,London, United Kingdom"
KC1,20/12/2020 00:00,4.8,North Ken,"North Ken,London, United Kingdom"
KC1,21/12/2020 00:00,2.5,North Ken,"North Ken,London, United Kingdom"
KC1,22/12/2020 00:00,6.2,North Ken,"North Ken,London, United Kingdom"
KC1,23/12/2020 00:00,3.3,North Ken,"North Ken,London, United Kingdom"
KC1,24/12/2020 00:00,2.9,North Ken,"North Ken,London, United Kingdom"
KC1,25/12/2020 00:00,5.5,North Ken,"North Ken,London, United Kingdom"
KC1,26/12/2020 00:00,4.1,North Ken,"North Ken,London, United Kingdom"
KC1,27/12/2020 00:00,4.4,North Ken,"North Ken,London, United Kingdom"
KC1,28/12/2020 00:00,9.6,North Ken,"North Ken,London, United Kingdom"
KC1,29/12/2020 00:00,12.1,North Ken,"North Ken,London, United Kingdom"
KC1,30/12/2020 00:00,12.1,North Ken,"North Ken,London, United Kingdom"
KC1,31/12/2020 00:00,15.6,North Ken,"North Ken,London, United Kingdom"
KC1,01/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,02/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,03/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,04/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,05/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,06/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,07/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,08/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,09/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,10/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,11/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,12/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,13/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,14/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,15/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,16/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,17/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,18/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,19/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,20/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,21/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,22/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,23/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,24/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,25/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,26/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,27/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,28/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,29/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,30/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,31/01/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,01/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,02/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,03/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,04/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,05/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,06/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,07/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,08/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,09/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,10/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,11/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,12/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,13/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,14/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,15/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,16/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,17/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,18/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,19/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,20/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,21/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,22/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,23/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,24/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,25/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,26/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,27/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,28/02/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,01/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,02/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,03/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,04/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,05/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,06/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,07/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,08/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,09/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,10/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,11/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,12/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,13/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,14/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,15/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,16/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,17/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,18/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,19/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,20/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,21/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,22/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,23/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,24/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,25/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,26/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,27/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,28/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,29/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,30/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,31/03/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,01/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,02/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,03/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,04/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,05/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,06/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,07/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,08/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,09/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,10/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,11/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,12/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,13/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,14/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,15/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,16/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,17/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,18/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,19/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,20/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,21/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,22/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,23/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,24/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,25/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,26/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,27/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,28/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,29/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,30/04/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,01/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,02/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,03/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,04/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,05/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,06/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,07/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,08/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,09/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,10/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,11/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,12/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,13/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,14/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,15/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,16/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,17/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,18/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,19/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,20/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,21/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,22/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,23/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,24/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,25/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,26/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,27/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,28/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,29/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,30/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,31/05/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,01/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,02/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,03/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,04/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,05/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,06/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,07/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,08/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,09/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,10/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,11/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,12/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,13/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,14/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,15/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,16/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,17/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,18/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,19/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,20/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,21/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,22/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,23/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,24/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,25/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,26/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,27/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,28/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,29/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,30/06/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,01/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,02/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,03/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,04/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,05/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,06/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,07/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,08/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,09/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,10/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,11/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,12/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,13/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,14/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,15/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,16/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,17/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,18/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,19/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,20/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,21/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
KC1,22/07/2021 00:00,7.934539473684206,North Ken,"North Ken,London, United Kingdom"
